ISO3 code,Economy,year,AG.LND.AGRI.ZS,AG.LND.FRLS.HA,AG.LND.FRST.ZS,AG.LND.PFLS.HA,AG.PRD.FOOD.XD,AG.SRF.TOTL.K2,CC.EST,EG.CFT.ACCS.ZS,EG.EGY.PRIM.PP.KD,EG.ELC.ACCS.RU.ZS,EG.ELC.ACCS.ZS,EG.ELC.COAL.ZS,EG.ELC.RNEW.ZS,EG.FEC.RNEW.ZS,EG.IMP.CONS.ZS,EG.USE.COMM.FO.ZS,EG.USE.PCAP.KG.OE,EN.ATM.PM25.MC.M3,EN.CLC.CDDY.XD,EN.CLC.CSTP.ZS,EN.CLC.HDDY.XD,EN.CLC.HEAT.XD,EN.CLC.SPEI.XD,EN.GHG.ALL.LU.MT.CE.AR5,EN.GHG.ALL.MT.CE.AR5,EN.GHG.ALL.PC.CE.AR5,EN.GHG.CH4.AG.MT.CE.AR5,EN.GHG.CH4.BU.MT.CE.AR5,EN.GHG.CH4.FE.MT.CE.AR5,EN.GHG.CH4.IC.MT.CE.AR5,EN.GHG.CH4.IP.MT.CE.AR5,EN.GHG.CH4.MT.CE.AR5,EN.GHG.CH4.PI.MT.CE.AR5,EN.GHG.CH4.TR.MT.CE.AR5,EN.GHG.CH4.WA.MT.CE.AR5,EN.GHG.CH4.ZG.AR5,EN.GHG.CO2.AG.MT.CE.AR5,EN.GHG.CO2.BU.MT.CE.AR5,EN.GHG.CO2.FE.MT.CE.AR5,EN.GHG.CO2.IC.MT.CE.AR5,EN.GHG.CO2.IP.MT.CE.AR5,EN.GHG.CO2.LU.DF.MT.CE.AR5,EN.GHG.CO2.LU.FL.MT.CE.AR5,EN.GHG.CO2.LU.MT.CE.AR5,EN.GHG.CO2.LU.OL.MT.CE.AR5,EN.GHG.CO2.LU.OS.MT.CE.AR5,EN.GHG.CO2.MT.CE.AR5,EN.GHG.CO2.PC.CE.AR5,EN.GHG.CO2.PI.MT.CE.AR5,EN.GHG.CO2.RT.GDP.KD,EN.GHG.CO2.RT.GDP.PP.KD,EN.GHG.CO2.TR.MT.CE.AR5,EN.GHG.CO2.WA.MT.CE.AR5,EN.GHG.CO2.ZG.AR5,EN.GHG.FGAS.IP.MT.CE.AR5,EN.GHG.N2O.AG.MT.CE.AR5,EN.GHG.N2O.BU.MT.CE.AR5,EN.GHG.N2O.FE.MT.CE.AR5,EN.GHG.N2O.IC.MT.CE.AR5,EN.GHG.N2O.IP.MT.CE.AR5,EN.GHG.N2O.MT.CE.AR5,EN.GHG.N2O.PI.MT.CE.AR5,EN.GHG.N2O.TR.MT.CE.AR5,EN.GHG.N2O.WA.MT.CE.AR5,EN.GHG.N2O.ZG.AR5,EN.GHG.TOT.ZG.AR5,EN.H2O.BDYS.ZS,EN.LND.LTMP.DC,EN.MAM.THRD.NO,EN.POP.DNST,ER.H2O.FWST.ZS,ER.H2O.FWTL.ZS,ER.PTD.TOTL.ZS,FP.CPI.TOTL.ZG,GB.XPD.RSDV.GD.ZS,GE.EST,HD.HCI.OVRL,IP.JRN.ARTC.SC,IP.PAT.RESD,IT.NET.USER.ZS,NV.AGR.TOTL.ZS,NW.DOW.PC,NW.DOW.TO,NW.HCA.FEMA.PC,NW.HCA.FEMA.TO,NW.HCA.MALE.PC,NW.HCA.MALE.TO,NW.HCA.PC,NW.HCA.TO,NW.NCA.AGRI.PC,NW.NCA.AGRI.TO,NW.NCA.FISH.PC,NW.NCA.FISH.TO,NW.NCA.FSTC.PC,NW.NCA.FSTC.TO,NW.NCA.FSTP.PC,NW.NCA.FSTP.TO,NW.NCA.FSTW.PC,NW.NCA.FSTW.TO,NW.NCA.FTIM.PC,NW.NCA.FTIM.TO,NW.NCA.HYDR.PC,NW.NCA.HYDR.TO,NW.NCA.MANG.PC,NW.NCA.MANG.TO,NW.NCA.MBAU.PC,NW.NCA.MBAU.TO,NW.NCA.MCOB.PC,NW.NCA.MCOB.TO,NW.NCA.MCOP.PC,NW.NCA.MCOP.TO,NW.NCA.MGOL.PC,NW.NCA.MGOL.TO,NW.NCA.MINR.PC,NW.NCA.MINR.TO,NW.NCA.MIRO.PC,NW.NCA.MIRO.TO,NW.NCA.MLEA.PC,NW.NCA.MLEA.TO,NW.NCA.MLIT.PC,NW.NCA.MLIT.TO,NW.NCA.MMOL.PC,NW.NCA.MMOL.TO,NW.NCA.MNIC.PC,NW.NCA.MNIC.TO,NW.NCA.MPHO.PC,NW.NCA.MPHO.TO,NW.NCA.MSIL.PC,NW.NCA.MSIL.TO,NW.NCA.MTIN.PC,NW.NCA.MTIN.TO,NW.NCA.MZIN.PC,NW.NCA.MZIN.TO,NW.NCA.SACO.PC,NW.NCA.SACO.TO,NW.NCA.SAGA.PC,NW.NCA.SAGA.TO,NW.NCA.SAOI.PC,NW.NCA.SAOI.TO,NW.NCA.SSOI.PC,NW.NCA.SSOI.TO,NW.NCA.TOTL.PC,NW.NCA.TOTL.TO,NW.NFA.PC,NW.NFA.TO,NW.NFL.PC,NW.NFL.TO,NW.PCA.PC,NW.PCA.TO,NW.TOW.PC,NW.TOW.TO,NY.ADJ.DFOR.GN.ZS,NY.ADJ.DRES.GN.ZS,NY.GDP.MKTP.CD,NY.GDP.MKTP.KD.ZG,NY.GDP.PCAP.CD,PV.EST,RL.EST,RQ.EST,SD.ESR.PERF.XQ,SE.ADT.LITR.ZS,SE.ENR.PRSC.FM.ZS,SE.PRM.CMPT.ZS,SE.PRM.ENRR,SE.XPD.TOTL.GB.ZS,SG.GEN.PARL.ZS,SH.DTH.COMM.ZS,SH.DYN.MORT,SH.H2O.SMDW.ZS,SH.MED.BEDS.ZS,SH.STA.OWAD.ZS,SH.STA.SMSS.ZS,SI.DST.FRST.20,SI.POV.DDAY,SI.POV.GINI,SI.POV.NAHC,SI.POV.UMIC,SI.SPR.PGAP,SL.EMP.WORK.FE.ZS,SL.EMP.WORK.ZS,SL.TLF.0714.ZS,SL.TLF.ACTI.ZS,SL.TLF.CACT.FM.ZS,SL.UEM.NEET.FE.ME.ZS,SL.UEM.NEET.ME.ZS,SL.UEM.TOTL.ZS,SM.POP.NETM,SN.ITK.DEFC.ZS,SP.DYN.LE00.IN,SP.DYN.TFRT.IN,SP.POP.65UP.TO.ZS,SP.POP.GROW,SP.POP.TOTL,SP.UWT.TFRT,VA.EST
PHL,Philippines,2002,37.3445,32308.6664,24.1988,3498.8418,74.97,300000.0,-0.5385,39.3,4.23,65.0,76.7,33.2762,35.6985,31.8,48.1603,57.8506,451.2845,31.0557,4953.46,,4.13,2.88,-0.5746,173.3313,134.5659,1.6199,37.7909,1.7834,3.9992,0.0426,0.0002,50.4966,0.0139,0.1705,6.6961,21.9286,0.9033,6.5957,2.3677,8.1389,6.7541,42.1774,-3.412,38.7654,0.0,0.0,72.9411,0.8781,21.9778,0.4779,0.1808,26.0992,0.1043,70.8054,1.3276,7.5861,0.224,0.0342,0.0633,0.7821,9.8005,0.0651,0.2868,0.7589,26.759,46.2496,,28.0623,,278.5957,,,,2.7228,0.1326,-0.179,,407.82,149.0,4.3323,13.4484,24476.4406,1989581471296.57,7653.4721,622116857159.198,9621.2019,782064897020.803,17237.5114,1401160970036.93,4571.916,371630809805.929,109.7483,8920952351.534,104.4923,8493717978.7462,49.8822,4054705429.1475,79.3931,6453509947.4198,179.4908,14590012660.383,116.1536,9441612613.9276,163.3589,13278725578.9479,0.0,0.0,0.0098,797812.1651,6.6971,544377644.3612,283.515,23045678316.6749,341.957,27796173722.8595,,,0.0,0.0,0.0,0.0,0.0,0.0,50.6175,4114469859.0637,0.0163,1324256.2061,1.1014,89525834.3884,0.0,0.0,,,58.8967,4787447962.8921,75.5704,6142783493.8761,4.4221,359456899.5685,388.5734,31585409812.6635,5379.009,437235824280.654,681.9663,55434021928.5029,1722.1276,139984124555.595,1119.4757,90997223444.2694,22812.7677,1854348870082.5,0.0,0.1258,84307345887.543,3.7163,1014.9088,-0.8588,-0.3865,-0.1576,,,1.0264,89.2527,102.6207,14.0689,17.757,,35.2,42.9472,1.05,21.23,47.8705,,,,,,,47.8877,48.7438,,62.415,62.2452,,,3.615,-268520.0,18.3,67.886,3.651,3.0593,2.0277,83068889.0,,0.1646
PHL,Philippines,2003,37.6966,35153.8345,24.0413,4274.7382,77.33,300000.0,-0.6354,39.9,4.02,63.5,76.6,28.2187,33.4696,30.9,47.5216,59.3732,442.5688,30.7743,4893.48,,5.8,2.84,0.4973,171.5188,137.6599,1.6247,38.3628,1.7052,4.102,0.0459,0.0002,51.2969,0.0172,0.1696,6.8941,23.861,0.7948,6.393,2.7109,9.1937,6.7599,37.4872,-3.6283,33.8589,0.0,0.0,74.7742,0.8825,23.3189,0.4662,0.1764,25.4967,0.1063,75.098,1.6033,7.7507,0.2168,0.035,0.0683,0.7698,9.9854,0.0645,0.2988,0.7815,29.1505,49.6123,,28.1872,,284.1729,,,,2.2892,0.1253,-0.147,,375.35,141.0,4.8577,13.1509,24613.8463,2041542245406.43,7713.5395,639782848711.399,9715.1865,805805132231.154,17392.3058,1442567185580.0,4522.816,375135186514.548,106.4224,8826978845.019,101.7381,8438444994.9785,48.5674,4028319379.1364,77.3004,6411513644.8041,173.6741,14405023817.9233,128.211,10634183103.6842,159.4736,13227196181.8881,0.0,0.0,0.0096,797812.1651,6.5353,542058252.1997,266.1131,22072174010.4565,323.3446,26819119586.5102,,,0.0,0.0,0.0,0.0,0.0,0.0,49.6061,4114469859.0637,0.0093,767303.0298,1.0712,88852349.5954,0.0,0.0,,,57.395,4760502949.7717,75.6447,6274188827.2138,3.6995,306848527.0943,376.5229,31229880687.558,5334.0047,442417479973.487,679.9984,56400995984.8662,1739.8191,144305532732.342,1151.0157,95468508288.0672,22952.0148,1903705225015.93,0.0,0.1834,87039092974.2272,5.0869,1027.2301,-1.5598,-0.5504,-0.1097,,92.59,1.0248,89.1121,102.7326,14.3802,17.757,,34.4,44.0732,1.02,21.83,48.2584,5.2,24.3,46.6,24.9,73.0,6.9,49.0482,49.6612,,62.35,62.1916,,,3.527,-248066.0,17.8,68.049,3.591,3.0995,1.9821,84731835.0,22.5,0.1538
PHL,Philippines,2004,38.468,48579.0594,23.8838,7078.1389,79.54,300000.0,-0.7077,40.1,3.74,84.5,87.6,28.9401,33.7773,30.2,49.6505,58.8615,430.0749,30.4135,4941.18,,2.46,2.32,-0.4984,145.6226,140.9301,1.6312,39.9214,1.6267,4.2385,0.0473,0.0,53.1169,0.018,0.1788,7.0862,28.2555,0.9612,5.9853,2.1377,9.2015,6.1742,8.5134,-3.8209,4.6925,0.0,0.0,75.6877,0.8761,24.7322,0.4428,0.1675,26.3873,0.1082,77.2371,1.8866,7.9193,0.2048,0.0347,0.0704,0.7906,10.2389,0.0686,0.3436,0.8069,32.4293,53.1664,,27.9374,,289.7491,,,,4.8292,,-0.2218,,389.09,158.0,5.2436,13.9844,24863.3981,2103629976162.64,7731.5592,654147900734.099,9958.3942,842554851075.452,17664.7702,1494572064391.75,4524.5568,382811440370.968,103.2562,8736245594.6466,99.0831,8383172011.2108,47.3,4001933329.1252,75.2831,6369517342.1883,168.0706,14220034975.4635,130.6766,11056223933.7169,155.7269,13175666784.8282,0.0,0.0,0.0094,797812.1651,6.3763,539481711.136,249.9465,21147344919.549,306.0068,25890468210.0971,,,0.0,0.0,0.0,0.0,0.0,0.0,48.6301,4114469859.0637,0.0025,210349.8534,1.042,88163558.3298,0.0,0.0,,,40.4081,3418829621.734,74.1171,6270862109.9141,3.6267,306848527.0943,353.4095,29901097214.4279,5314.3706,449635619653.87,674.7585,57089631384.1357,1635.8725,138407083095.622,1182.8489,100077886646.334,23319.2768,1972985737840.72,0.0,0.268,95001999685.3314,6.5692,1099.6301,-1.7059,-0.629,-0.3695,,,1.0257,89.4971,102.2751,12.7508,15.2542,,33.6,44.6216,0.97,22.42,48.6472,,,,,,,50.7474,51.6971,,62.752,60.8747,,,3.554,-273743.0,17.6,68.301,3.524,3.1394,1.9433,86394504.0,,0.0256
PHL,Philippines,2005,38.0823,49781.1334,23.7264,6332.7005,81.05,300000.0,-0.6628,40.3,3.67,69.9,79.8,26.9716,32.4168,31.3,44.7579,58.7398,434.4701,29.9384,4999.19,,3.97,4.51,-0.1522,148.4027,145.0008,1.6474,39.7912,1.6692,4.6404,0.05,0.0,53.6007,0.0201,0.1816,7.2482,29.4237,0.9638,5.1784,2.0305,9.6618,8.523,6.0258,-2.6239,3.4019,0.0,0.0,78.8843,0.8962,27.3025,0.4398,0.1664,25.1142,0.11,84.7226,2.222,7.9754,0.2075,0.0366,0.0741,0.7616,10.2938,0.0762,0.323,0.8394,33.1393,57.5906,,28.1877,,295.1872,,,,6.5169,0.1069,-0.0164,,457.51,210.0,5.3976,13.5175,24890.631,2147096943788.29,7908.5152,682198404181.57,9970.3573,860055483642.385,17840.0148,1538901972602.97,4393.3204,378973313442.758,100.3049,8652425350.6184,96.5428,8327899027.4432,46.0873,3975547279.114,73.353,6327521039.5726,162.704,14035046133.0037,126.4002,10903438794.4071,152.1441,13124137387.7683,0.0,0.0,0.0092,797812.1651,6.2306,537462915.4319,235.1489,20284236001.6558,290.103,25024648920.4684,,,0.0,0.0,0.0,0.0,0.0,0.0,47.6978,4114469859.0637,0.0024,207565.0876,1.0141,87474767.0642,0.0,0.0,,,53.0685,4577755118.7452,72.6962,6270862109.9141,3.5572,306848527.0943,358.6649,30938886535.6691,5161.0415,445197894064.214,759.1501,65485240325.8742,1556.0401,134225961050.358,1215.1491,104820278072.847,23573.0314,2033439157676.4,0.0,0.353,107419977318.166,4.9425,1220.4602,-1.1788,-0.3335,-0.2158,,,1.0302,89.3915,101.7203,12.4224,15.2542,,32.8,44.7525,1.0,23.02,49.0395,,,,,,,49.6183,50.0999,,62.806,62.3381,31.251,24.293,3.795,-326063.0,17.3,68.423,3.448,3.178,1.8594,88015962.0,,-0.0073
PHL,Philippines,2006,38.8369,57428.2305,23.5689,7143.4727,84.09,300000.0,-0.8894,40.3,3.45,70.0,80.2,26.9341,36.0824,33.3,45.3421,57.1835,423.356,29.1782,5076.55,,1.42,2.91,-0.122,138.7075,137.5884,1.5371,40.4848,1.7135,4.5045,0.0521,0.0,54.3143,0.0175,0.168,7.3739,31.1468,0.9638,4.9277,1.5615,9.8315,6.2817,3.6761,-2.557,1.1191,0.0,0.0,70.973,0.7929,23.7124,0.3757,0.1421,23.5826,0.1118,66.1968,2.3442,7.6785,0.2129,0.0376,0.0769,0.7081,9.9569,0.0666,0.3057,0.8705,28.7819,49.5346,,27.8125,,300.1945,24.118,16.4697,,5.4852,,-0.1343,,445.82,223.0,5.7406,13.3612,25067.1139,2203445309912.65,8008.4269,703955423309.698,9992.4302,878352948244.756,17954.4501,1578229112342.5,4396.7534,386482692189.382,97.8564,8601758087.5868,94.1121,8272626043.6755,44.9269,3949161229.1029,71.5062,6285524736.9568,157.5628,13850057290.544,149.0747,13103942768.5541,148.7183,13072607990.7085,0.0,0.0,0.0091,797812.1651,6.0909,535401303.6778,220.3801,19371819090.6527,274.2685,24108701767.5679,,,0.0,0.0,0.0,0.0,0.0,0.0,46.8076,4114469859.0637,0.0023,204529.6928,0.9785,86009172.3158,0.0,0.0,,,51.6982,4544363583.6685,74.9347,6586900253.3846,3.1808,279595532.9116,354.3287,31146140049.9953,5184.9754,455768848237.699,899.8603,79099375683.476,1745.2618,153411712439.716,1251.0467,109969300590.519,23783.6727,2090628470162.92,0.0,0.7535,127652926368.069,5.3164,1426.1465,-1.6387,-0.4069,-0.1921,,,1.0278,86.9358,100.0873,13.2685,15.2542,,32.1,44.8835,1.05,23.62,49.4378,5.0,26.1,47.2,26.6,72.5,7.1,50.1015,50.7062,,62.695,62.9313,31.529,24.679,4.052,-566647.0,17.0,68.172,3.466,3.2166,1.6821,89508986.0,,-0.0911
PHL,Philippines,2007,39.5412,66497.0398,23.4114,8752.804,89.06,300000.0,-0.778,40.1,3.32,73.1,82.0,28.2448,31.6599,32.4,43.3156,57.1019,425.625,28.0342,5072.6,,3.54,5.02,0.631,146.76,146.1958,1.6052,41.6059,1.7579,5.2493,0.0561,0.0,56.3819,0.0199,0.1538,7.539,36.1392,1.187,4.9342,1.6086,11.463,8.5505,3.027,-2.4628,0.5642,0.0,0.0,76.9611,0.845,25.3914,0.3825,0.1447,23.713,0.1135,80.219,2.4044,8.053,0.273,0.0399,0.0828,0.7303,10.4484,0.0693,0.303,0.8971,35.1389,58.8893,,28.3125,,305.4472,24.9147,17.0138,,2.9,0.105,0.1066,,492.66,225.0,5.97,13.6065,25269.4578,2263167440779.2,8159.6892,730792997887.211,10141.803,908313845890.09,18251.7849,1634654989744.84,4393.5395,393491445706.135,95.4391,8547659342.4857,91.7511,8217353059.9078,43.7999,3922775179.0917,69.7123,6243528434.3411,152.5777,13665068448.0842,125.6994,11257812505.0823,145.3867,13021030969.4369,0.0,0.0,0.0089,797812.1651,5.9538,533233851.6585,206.4755,18492233612.3767,259.321,23225147440.4333,,,0.0,0.0,0.0,0.0,0.0,0.0,45.9402,4114469859.0637,0.0023,201796.445,0.9403,84210508.7242,0.0,0.0,,,51.113,4577754917.237,64.6315,5788488101.4592,3.1218,279595532.9116,335.9964,30092296429.3656,5120.4175,458591646170.539,1143.8914,102448493366.721,1976.1222,176984223306.712,1290.333,115563996185.463,24089.9561,2157529638320.42,0.0,1.9847,155980408673.403,6.5193,1712.6554,-1.6049,-0.4631,-0.1269,2.89,,1.0235,86.253,100.3109,13.667,20.5021,,31.4,45.0148,1.03,24.23,50.2442,,,,,,,51.0204,51.715,,62.512,63.1928,31.781,25.031,3.434,-225977.0,16.7,68.549,3.403,3.2515,1.7346,91075184.0,,-0.1105
PHL,Philippines,2008,40.279,38702.7765,23.2539,5656.0212,92.86,300000.0,-0.7781,40.0,3.34,74.6,83.3,25.894,33.9815,33.9,42.7604,56.7839,439.0819,26.5792,4918.63,,3.28,0.93,1.7117,148.2432,148.1113,1.5978,42.5402,1.8051,5.5049,0.0611,0.0,57.7569,0.0212,0.1465,7.6779,39.4592,0.9837,4.7707,1.3572,12.0377,7.6054,2.5782,-2.4463,0.1319,0.0,0.0,77.7622,0.8389,28.1686,0.3704,0.1401,22.7237,0.1151,82.095,2.5026,7.7289,0.2308,0.0413,0.0896,0.7063,10.0897,0.0787,0.2902,0.9239,30.4995,60.9711,,27.5622,,310.8934,25.2183,17.2211,,8.2604,,0.0476,,545.02,216.0,6.22,14.5161,25419.7352,2319609966347.14,8146.769,743411623522.145,10246.7492,935039698560.294,18350.6464,1674539163310.47,4392.5888,400833949342.964,92.7709,8465563908.4724,89.4452,8162080076.1401,42.6991,3896389129.0805,67.9603,6201532131.7253,147.7231,13480079605.6245,152.4528,13911669250.862,142.1279,12969501572.3771,0.0,0.0,0.0087,794959.7798,5.8119,530346357.4527,192.3034,17548129136.2061,244.1146,22276025808.0103,,,0.0,0.0,0.0,0.0,0.0,0.0,45.0889,4114469859.0637,0.0022,199065.9821,0.8996,82086429.5259,0.0,0.0,,,50.1659,4577754917.237,63.4339,5788488101.4592,3.064,279595532.9116,325.1687,29672399673.9011,5151.5486,470090787982.212,1037.9991,94719834370.2625,1575.789,143794410487.23,1330.5916,121419575397.759,24546.3237,2239909134182.47,0.0,0.699,181624626327.361,4.3445,1959.2923,-1.7792,-0.5502,-0.0791,2.94,95.42,1.0213,87.616,101.4659,14.442,20.5021,,30.7,45.1462,1.54,24.85,51.0586,,,,,,,51.2508,52.0438,,62.365,62.3235,31.925,24.754,3.72,-498480.0,16.4,68.643,3.401,3.2835,1.7673,92699095.0,22.0,-0.1388
PHL,Philippines,2009,40.5809,60889.7755,23.0965,6946.2979,92.59,300000.0,-0.7867,40.0,3.21,76.1,84.3,26.6051,32.6764,34.1,37.4439,54.1058,420.717,24.8863,4986.17,,5.8,2.46,0.8857,150.5135,150.4794,1.5943,42.6173,1.8515,6.5361,0.0585,0.0,58.9966,0.0223,0.1423,7.7686,42.4526,0.9874,5.6649,1.3219,10.3246,7.7096,2.4723,-2.4382,0.0341,0.0,0.0,78.6456,0.8332,28.9305,0.3692,0.1397,23.5899,0.1168,84.1636,2.5914,7.8111,0.2318,0.0433,0.0857,0.7124,10.2459,0.0803,0.2977,0.9835,32.5198,63.5448,,27.6875,,316.5451,24.933,17.0263,,4.219,0.109,0.0283,,595.33,172.0,9.0,14.5402,25614.538,2380793207440.51,8386.3418,779484902214.902,10329.0345,960052260701.942,18659.298,1734324858502.2,4344.8192,403837700821.711,90.0119,8366329416.7786,87.2197,8106807092.3725,41.6367,3870003079.0694,66.2694,6159535829.1096,143.0396,13295090763.1648,143.6211,13349140134.9152,138.9822,12917972175.3172,0.0,0.0,0.0085,791536.9175,5.677,527664355.0268,179.4426,16678643765.1072,237.8034,22103098548.3522,,,0.0,0.0,0.0,0.0,0.0,0.0,51.8016,4814805154.2235,0.0021,195903.8804,0.8714,80997833.1968,0.0,0.0,,,48.5208,4509856381.4867,62.2773,5788488101.4592,3.0081,279595532.9116,318.7865,29630237359.4434,5071.715,471400447257.547,1096.8195,101946031084.143,1579.9979,146855987296.871,1365.8596,126952483172.022,24835.7586,2308408040524.07,0.0,0.4957,175974755881.372,1.4483,1864.4504,-1.7288,-0.575,-0.1125,3.0,,1.0178,87.4271,102.7592,13.2112,20.9738,,30.1,45.2781,1.03,25.48,51.8809,5.3,22.0,46.3,26.3,71.0,6.5,51.7807,52.9674,,62.773,63.4398,31.825,24.812,3.858,-164411.0,16.0,68.631,3.376,3.3133,1.8016,94384250.0,,-0.0277
PHL,Philippines,2010,40.5809,102649.4294,22.939,8880.0242,91.51,300000.0,-0.7811,40.2,3.13,78.5,85.5,34.3967,26.3784,32.7,42.6253,58.4212,431.4607,23.0284,5215.19,,1.98,9.78,0.0368,156.9629,156.6438,1.626,41.3759,1.8981,7.5884,0.0645,0.0,58.9316,0.0232,0.1385,7.843,42.2956,0.9491,6.0202,1.4911,12.0033,8.5407,2.7754,-2.4563,0.3191,0.0,0.0,84.9688,0.882,32.0964,0.3717,0.1406,23.7494,0.1185,98.9706,2.5972,7.5629,0.2382,0.0454,0.0943,0.7689,10.1461,0.0923,0.3023,1.0419,31.229,70.2445,,28.6868,,323.0946,25.458,17.3848,,3.7898,,0.0709,,679.82,170.0,25.0,13.7489,25710.618,2433168044281.68,8560.8474,810170348427.676,10417.344,985863054872.447,18913.3801,1789899881121.27,4267.242,403837700821.711,87.4329,8274362939.1994,85.0783,8051534108.6048,40.6144,3843617029.0582,64.6424,6117539526.4938,138.5308,13110101920.705,111.6114,10562534428.9739,135.9562,12866442778.2573,0.0,0.0,0.0083,787258.3396,5.5102,521468026.3706,166.7113,15777008414.2954,223.9371,21192672041.5749,,,0.0,0.0,0.0,0.0,0.0,0.0,50.8767,4814805154.2235,0.002,192761.2721,0.8285,78410427.0738,0.0,0.0,,,46.6365,4413520716.298,61.1654,5788488101.4592,2.9544,279595532.9116,306.8945,29043483496.9052,4921.8578,465788380420.571,1323.638,125264735127.0,1802.6513,170596972812.0,1423.3474,134700896485.488,24997.123,2365645226818.5,0.0,1.1611,208368893151.144,7.3345,2162.9138,-1.6508,-0.5538,-0.2153,3.05,97.09,,,,,22.1429,28.2228,29.6,45.423,1.04,26.11,52.7109,,,,,,,52.876,54.157,,62.761,64.0195,32.115,25.323,3.605,13556.0,15.7,68.883,3.315,3.3414,2.048,96337125.0,,-0.039
PHL,Philippines,2011,41.1175,33252.6344,23.056,4919.5038,95.14,300000.0,-0.685,40.7,3.05,81.2,87.2,36.6341,28.7636,33.8,41.6057,57.866,428.3298,20.2762,4892.24,,3.85,2.02,2.1294,163.6807,157.7593,1.6057,41.9746,1.9441,7.8269,0.0648,0.0,60.413,0.0235,0.1284,8.4505,45.8726,0.9842,6.0096,1.45,11.7029,7.5929,8.4181,-2.4967,5.9214,0.0,0.0,84.5875,0.861,33.1971,0.3562,0.1348,23.5298,0.121,98.0777,2.6304,7.5569,0.2436,0.0471,0.0944,0.7248,10.1285,0.1003,0.2655,1.0958,31.0013,71.4568,,27.5626,,329.5054,25.6983,17.5489,,4.7184,0.1122,0.1896,,878.82,186.0,29.0,14.0957,26173.7886,2521528166461.09,8795.8386,847372732113.349,10647.5045,1025758357860.48,19372.9763,1866352103724.09,4247.3175,409177703439.537,84.7125,8161029201.821,84.0022,8092600967.9079,40.1007,3863221402.2892,63.8247,6148742044.1292,136.861,13184899529.9308,141.52,13633737783.7569,133.5766,12868490619.3604,0.0,0.0,0.0081,782979.7616,5.3363,514090530.4581,153.4483,14782890154.3928,209.5544,20188030660.5561,,,0.0,0.0,0.0,0.0,0.0,0.0,49.9783,4814805154.2235,0.002,189547.6523,0.7813,75272294.0678,0.0,0.0,,,47.5177,4577754917.237,60.0853,5788488101.4592,2.9022,279595532.9116,298.1958,28727564131.504,4947.0757,476590952600.905,1402.634,135126832833.994,1786.154,172074348125.573,1477.1987,142310240166.628,25602.7688,2466517309210.21,0.0,1.6989,234216730291.32,3.8582,2383.9189,-1.3922,-0.5064,-0.161,3.11,,,,,,22.8873,,29.1,45.6327,1.06,26.75,53.5451,,,,,,,53.0611,54.9182,9.0,63.652,64.4589,31.648,24.421,3.592,-240005.0,14.9,69.096,3.236,3.3792,1.9647,98248614.0,19.3,-0.0199
PHL,Philippines,2012,41.6876,59587.1472,23.173,6889.4049,98.47,300000.0,-0.5739,41.6,2.97,80.7,87.1,38.7611,28.5479,34.1,42.9068,58.7119,437.4664,21.8352,5050.49,78.94,0.89,2.5,1.2007,167.525,163.0728,1.6279,42.953,1.9788,7.5676,0.0635,0.0,60.6208,0.0249,0.1233,7.9096,46.3744,1.0356,5.9004,1.6259,10.8347,9.9622,7.2298,-2.7776,4.4522,0.0,0.0,89.5021,0.8935,35.5255,0.3526,0.1334,24.4943,0.1235,109.5862,2.6913,7.6282,0.2483,0.0498,0.0924,0.7424,10.2587,0.1105,0.2778,1.1093,32.6853,77.2317,,27.9367,,335.9678,25.756,17.5883,,3.027,,0.2057,,820.31,162.0,30.8,13.0958,26251.6775,2573512769023.13,8805.4041,863214162432.938,10698.9068,1048838625271.51,19436.736,1905428269004.7,4231.7826,414851456276.954,81.6317,8002547322.5553,82.9693,8133667827.211,39.6076,3882825775.5202,63.0399,6179944561.7647,135.2584,13259697139.1566,145.2752,14241662874.2097,131.2887,12870538460.4636,0.0,0.0,0.0079,778701.1837,5.1618,506028104.0461,143.0702,14025503804.1549,198.0906,19419282845.6863,,,0.0,0.0,0.0,0.0,0.0,0.0,49.1145,4814805154.2235,0.0019,185679.6125,0.7343,71981402.4655,0.0,0.0,,,45.6117,4471423521.3746,59.0467,5788488101.4592,2.8521,279595532.9116,287.3828,28172806611.8139,4930.839,483381571440.227,1473.5047,144451082923.148,2081.3795,204042455657.759,1542.9678,151260708316.424,25482.7784,2498135807041.78,0.0,0.7312,261920540962.63,6.897,2614.6164,-1.1882,-0.5224,0.0405,3.16,,,,,,22.8873,,28.7,45.8419,1.03,27.42,54.3844,5.2,21.3,46.5,25.2,69.9,6.4,54.3761,56.8366,,63.186,64.296,32.259,24.828,3.504,95702.0,14.3,69.237,3.143,3.4318,1.9423,100175512.0,,-0.0297
